Date,Open,High,Low,Close,Adj Close,Volume
2002-01-23,290000,309500,289000,308000,270168.0938,798000
2002-01-24,311000,318500,309000,310000,271922.4375,768300
2002-01-25,316500,328500,313000,323000,283325.6563,1137500
2002-01-28,329000,329000,317500,318500,279378.375,674700
2002-01-29,318500,322500,314500,315000,276308.2188,642800
2002-01-30,300500,309000,300500,303000,265782.2188,791600
2002-02-01,310000,316000,304500,309000,271045.2188,712800
2002-02-04,310000,316500,309000,312000,273676.7813,476100
2002-02-05,310000,324500,307000,323000,283325.6563,973500
2002-02-06,320000,324000,318000,319000,279816.9375,636900
2002-02-07,315000,323000,312000,315000,276308.2188,739500
2002-02-08,316000,321000,311000,321000,281571.3125,682100
2002-02-14,337000,355000,331500,355000,311395.0625,1967300
2002-02-15,347000,350000,340500,341500,299553.2188,857200
2002-02-18,341000,345500,339000,343000,300868.9375,713900
2002-02-19,345000,352000,339500,342500,300430.4688,725400
2002-02-20,335000,343500,335000,340000,298237.5,699600
2002-02-21,343000,344500,327000,338000,296483.1563,1031900
2002-02-22,327500,334000,326500,333500,292535.8438,942400
2002-02-25,330500,336500,326500,332000,291220.1875,679100
2002-02-26,341000,344000,333000,337000,295605.9375,681100
2002-02-27,333000,350000,333000,350000,307009.1875,917500
2002-02-28,350000,350500,343000,343000,300868.9375,861500
2002-03-04,350500,363000,350000,350000,307009.1875,1219000
2002-03-05,363500,364000,356000,361000,316658.0938,962300
2002-03-06,361000,368000,357500,363000,318412.3438,619100
2002-03-07,368500,368500,355500,356000,312272.2188,495600
2002-03-08,355000,357500,345500,349000,306132.0313,734200
2002-03-11,350000,352000,343500,348500,305693.4375,722700
2002-03-12,344000,353500,343000,353000,309640.6563,787300
2002-03-13,345500,352500,345500,348000,305254.875,668800
2002-03-14,344500,345000,329000,344000,301746.25,2115700
2002-03-15,334000,336500,329000,330000,289465.875,1430300
2002-03-18,335000,336000,329000,332000,291220.1875,1036700
2002-03-19,333000,349000,333000,349000,306132.0313,1260100
2002-03-20,351000,356000,346500,349000,306132.0313,862100
2002-03-21,340000,345500,340000,341500,299553.2188,672100
2002-03-22,345000,357000,339500,350500,307447.7813,971900
2002-03-25,353000,353000,340000,340000,298237.5,1090100
2002-03-26,338500,349000,336500,349000,306132.0313,843900
2002-03-27,350000,365500,350000,363500,318850.9063,1228200
2002-03-28,362500,370000,357500,357500,313587.9063,785200
2002-03-29,365000,371000,363000,368000,322798.3125,738700
2002-04-01,375000,384500,370500,374000,328061.2813,1149300
2002-04-02,378000,398500,370000,398500,349551.9375,1567900
2002-04-03,397500,405000,393000,404000,354376.3125,1208600
2002-04-04,399000,399000,386500,389000,341218.7813,1415900
2002-04-08,388000,388000,369000,369000,323675.3438,1552000
2002-04-09,370000,373500,366000,369000,323675.3438,1054800
2002-04-10,369000,369500,355500,356000,312272.2188,1303600
2002-04-11,357500,365000,356000,359500,315342.3125,1433800
2002-04-12,359500,371500,355500,369000,323675.3438,1108400
2002-04-15,372000,388000,372000,385000,337710.0625,853300
2002-04-16,385000,391000,381500,389000,341218.7813,850500
2002-04-17,400500,411000,399000,406000,356130.6563,1540500
2002-04-18,400000,408500,397500,406500,356569.25,975700
2002-04-19,406500,413500,396000,396000,347358.9375,1239700
2002-04-22,403000,417000,402000,410000,359639.3125,1234400
2002-04-23,410000,428000,405500,427000,374551.25,1197800
2002-04-24,423000,432000,418000,432000,378937.0938,799600
2002-04-25,421500,426000,412500,413000,362270.8438,1020200
2002-04-26,407000,411500,399500,400000,350867.6875,1123100
2002-04-29,390000,396500,380500,381000,334201.4375,1066600
2002-04-30,383000,388500,378000,382000,335078.5625,895700
2002-05-02,387000,387000,376500,379500,332885.5938,1038000
2002-05-03,372000,374500,363000,370000,324552.5313,1110700
2002-05-06,356500,361000,348000,348000,305254.875,1102700
2002-05-07,340500,352000,335000,352000,308763.5938,1440500
2002-05-08,358000,369000,356500,362500,317973.8125,1066500
2002-05-09,377000,378000,362000,362000,317535.2188,1494400
2002-05-10,350500,355000,332000,334000,292974.5,2000300
2002-05-13,328000,338500,320500,335500,294290.25,1351400
2002-05-14,347000,358500,345000,358000,314026.5,1194600
2002-05-15,368000,381000,367000,376000,329815.6563,1412200
2002-05-16,376000,376500,369500,370000,324552.5313,612900
2002-05-17,375000,383500,373500,382500,335517.1563,807100
2002-05-20,380000,380500,370000,370000,324552.5313,604900
2002-05-21,364500,368000,355000,356000,312272.2188,806700
2002-05-22,355000,370000,351500,370000,324552.5313,759200
2002-05-23,367000,369000,359500,360000,315780.875,740300
2002-05-24,368000,371000,365000,366000,321043.9063,686700
2002-05-27,360000,369500,359500,361500,317096.625,387000
2002-05-28,362500,370000,360500,369500,324113.9375,469500
2002-05-29,365000,365000,354000,362000,317535.2188,780600
2002-05-30,356500,360500,352000,355000,311395.0625,627400
2002-05-31,354000,356500,342000,342000,299991.8438,894700
2002-06-03,336000,354000,336000,351000,307886.3438,698000
2002-06-04,341000,354000,340500,352000,308763.5938,568100
2002-06-05,358000,362500,354500,355500,311833.5313,508300
2002-06-07,345500,349500,344000,345000,302623.4063,789200
2002-06-10,349000,352500,348000,350000,307009.1875,560000
2002-06-11,350000,351000,344000,350000,307009.1875,440100
2002-06-12,346500,352000,346000,352000,308763.5938,858100
2002-06-14,353500,366000,353000,359500,315342.3125,756900
2002-06-17,361000,364500,358000,359000,314903.6563,565100
2002-06-18,370000,375000,361500,363000,318412.3438,839200
2002-06-19,363000,366000,343500,348500,305693.4375,1261300
2002-06-20,340000,344000,333500,341000,299114.7188,859000
2002-06-21,335000,345500,330500,340000,298237.5,973100
2002-06-24,331500,341000,331500,339000,297360.25,558300
2002-06-25,345000,347000,338000,338500,296921.75,603100
2002-06-26,330000,330500,309000,309000,271045.2188,1284200
2002-06-27,319000,321500,311000,313000,274553.9688,895100
2002-06-28,325000,334500,322000,329000,288588.5938,911200
2002-07-02,322000,340000,318000,337500,296044.5938,812000
2002-07-03,331500,341500,326500,338000,296483.1563,811700
2002-07-04,342500,350000,342500,350000,307009.1875,740400
2002-07-05,350000,360500,349000,358000,314026.5,900300
2002-07-08,370000,370500,355000,359000,314903.6563,1087700
2002-07-09,360000,365000,355500,362000,317535.2188,661400
2002-07-10,355000,358500,344500,347000,304377.6563,713100
2002-07-11,337000,339000,331500,331500,290781.5313,759600
2002-07-12,344000,354500,341000,352000,308763.5938,800000
2002-07-15,348000,361000,348000,353000,309640.6563,735100
2002-07-16,360000,361500,351000,354000,310517.9063,852700
2002-07-18,353500,360500,352500,357000,313149.4375,802100
2002-07-19,350000,350500,338000,341500,299553.2188,863800
2002-07-22,328500,334500,327000,330000,289465.875,789600
2002-07-23,326000,345000,321500,345000,302623.4063,827100
2002-07-24,333000,337000,329500,335000,293851.6563,677000
2002-07-25,350000,351000,339000,339000,297360.25,950300
2002-07-26,329500,333000,317000,320000,280694.0938,1277300
2002-07-29,324000,327500,319000,325000,285079.9688,578500
2002-07-30,333000,339000,333000,333000,292097.375,623400
2002-07-31,332500,337000,331000,332500,291658.7188,549600
2002-08-01,333500,333500,321000,324500,284641.3438,522700
2002-08-02,317500,322000,312000,319500,280255.5313,1037200
2002-08-05,315500,317000,308000,309000,271045.2188,650800
2002-08-06,305000,305000,298500,300000,263150.7188,1229300
2002-08-07,308500,314000,306500,312000,273676.7813,704800
2002-08-08,320000,320000,311000,313500,274992.5625,946700
2002-08-09,319500,322500,317500,319000,279816.9375,623500
2002-08-12,319000,321000,313000,317000,278062.625,776600
2002-08-13,317000,324500,317000,324500,284641.3438,392700
2002-08-14,322000,323000,318000,322000,282448.4063,719600
2002-08-16,330000,333000,325000,325500,285518.5313,635000
2002-08-19,332000,335000,328500,333000,292097.375,463500
2002-08-20,340000,347000,338500,346000,303500.5,849700
2002-08-21,346000,350000,342500,350000,307009.1875,800900
2002-08-22,352000,353000,346500,347500,304816.2188,792200
2002-08-26,342000,342000,338500,340500,298676.0625,636200
2002-08-27,340500,341500,333000,333000,292097.375,676700
2002-08-28,325000,333000,325000,328000,287711.5,596600
2002-08-29,336000,336000,324000,328000,287711.5,573900
2002-08-30,326000,332000,324000,331000,290342.9688,630600
2002-09-02,329500,340000,328500,340000,298237.5,576200
2002-09-03,341000,342000,332500,333500,292535.8438,458900
2002-09-04,326000,328000,321500,324000,284202.8438,672800
2002-09-05,328000,328500,321000,321000,281571.3125,355400
2002-09-06,318500,324500,318000,322000,282448.4063,559400
2002-09-09,326500,328500,321500,323500,283764.1875,440300
2002-09-10,324500,330000,324000,330000,289465.875,346400
2002-09-11,333500,339500,331000,336500,295167.4063,532200
2002-09-12,338500,343000,335500,343000,300868.9375,657700
2002-09-13,336500,337000,331500,331500,290781.5313,478400
2002-09-16,334000,334000,327000,327500,287272.875,387700
2002-09-17,334000,342000,330500,342000,299991.8438,673100
2002-09-18,332000,335000,330000,333000,292097.375,569600
2002-09-19,335000,339500,333500,335000,293851.6563,429900
2002-09-23,328000,330000,318500,321500,282009.875,896000
2002-09-24,313000,319000,311000,319000,279816.9375,893000
2002-09-25,313000,317000,304000,307000,269290.9688,845900
2002-09-26,316000,318500,309000,314000,275431.0938,850700
2002-09-27,308000,316000,307000,309500,271483.8438,616900
2002-09-30,299500,300000,294000,298500,261834.9688,815600
2002-10-01,291000,299500,291000,297500,260957.7813,691600
2002-10-02,307000,308000,298000,299500,262712.125,729400
2002-10-04,292000,307500,292000,306000,268413.7188,690200
2002-10-07,303000,304000,296000,296000,259642.0781,443600
2002-10-08,294500,300000,294500,300000,263150.7188,592200
2002-10-09,302000,302000,296000,297500,260957.7813,544900
2002-10-10,290500,293500,272500,273500,239905.7344,1450600
2002-10-11,283500,283500,265500,273500,239905.7344,1348400
2002-10-14,285000,290500,283000,288000,252624.6563,966400
2002-10-15,293000,302500,287500,300000,263150.7188,918200
2002-10-16,305000,307000,297500,305000,267536.5625,1056400
2002-10-17,303000,311000,296500,307500,269729.5,1162500
2002-10-18,320000,330500,316000,326500,286395.6875,1814400
2002-10-21,325000,331500,321000,324000,284202.8438,650200
2002-10-22,331500,332000,313000,319500,280255.5313,806700
2002-10-23,320500,328000,313500,328000,287711.5,935000
2002-10-24,332500,338000,332000,334000,292974.5,1005900
2002-10-25,330500,342000,330500,340000,298237.5,905700
2002-10-28,348000,363000,347500,361000,316658.0938,1154400
2002-10-29,359500,363000,353000,353000,309640.6563,904900
2002-10-30,347000,349000,332000,338000,296483.1563,1265900
2002-10-31,345000,348000,337500,345000,302623.4063,825600
2002-11-01,343000,346000,338500,341000,299114.7188,544500
2002-11-04,354000,368500,351500,367500,322359.6563,1375900
2002-11-05,369500,370000,357000,361500,317096.625,922200
2002-11-06,368000,368500,361500,365500,320605.2813,655000
2002-11-07,365500,369000,359000,366500,321482.5,830900
2002-11-08,356000,359500,352000,359500,315342.3125,720000
2002-11-11,356000,356000,345000,349000,306132.0313,557100
2002-11-12,339500,347500,338500,346500,303939.125,662000
2002-11-13,349500,351000,344500,349000,306132.0313,764200
2002-11-14,345000,349000,339000,340000,298237.5,632700
2002-11-15,351000,358000,349500,358000,314026.5,839800
2002-11-18,358000,358500,349500,351000,307886.3438,569200
2002-11-19,346000,352500,346000,352500,309202.125,416500
2002-11-20,353000,360500,349500,360000,315780.875,805400
2002-11-21,371000,373500,368000,369000,323675.3438,1101200
2002-11-22,378000,380000,373000,373000,327184.0625,971000
2002-11-25,375000,380000,373000,378500,332008.5313,648400
2002-11-26,379500,382000,374500,378500,332008.5313,784500
2002-11-27,372000,380000,372000,380000,333324.25,478000
2002-11-28,387000,392500,383000,385000,337710.0625,774700
2002-11-29,385500,388000,382500,387000,339464.5,561700
2002-12-03,388000,395000,385000,393000,344727.5,753200
2002-12-04,386000,387500,373500,373500,327622.625,848700
2002-12-05,369000,375000,363500,373500,327622.625,931000
2002-12-06,370000,374000,366500,372000,326306.9063,555800
2002-12-09,373000,374000,365000,372500,326745.5625,786000
2002-12-10,364000,366000,362000,364500,319728.25,635600
2002-12-11,367000,367500,360500,366000,321043.9063,702800
2002-12-12,365500,368000,365500,368000,322798.3125,1152100
2002-12-13,365000,366500,359000,362000,317535.2188,632600
2002-12-16,353000,356000,348000,348500,305693.4375,1013000
2002-12-17,355000,357000,352000,353500,310079.2188,904600
2002-12-18,347000,360000,345000,357500,313587.9063,637500
2002-12-20,356000,360000,350500,358000,314026.5,619200
2002-12-23,358000,359000,347000,348000,305254.875,513500
2002-12-24,345000,349000,341500,342500,300430.4688,487400
2002-12-26,342500,344000,337000,339500,297798.9375,520400
2002-12-27,335000,343500,334000,336000,294728.875,462700
2002-12-30,330500,335000,313000,314000,275431.0938,998100
2003-01-02,319000,323000,315000,321500,282009.875,511600
2003-01-03,335000,350000,332000,344000,301746.25,1110600
2003-01-06,347000,351500,344000,349500,306570.5313,499400
2003-01-07,359000,359000,342000,342500,300430.4688,577900
2003-01-08,346000,346500,338500,340000,298237.5,504200
2003-01-09,331000,333000,321000,323000,283325.6563,1505800
2003-01-10,330000,332500,317000,324000,284202.8438,1252800
2003-01-13,320000,334500,318500,334500,293413.0625,628900
2003-01-14,330000,332500,325000,328500,288150.0313,526400
2003-01-15,330000,333500,322000,324000,284202.8438,654700
2003-01-16,320000,330000,316000,330000,289465.875,807600
2003-01-17,327500,328500,320500,320500,281132.7188,488100
2003-01-20,312000,321000,312000,320000,280694.0938,372200
2003-01-21,318000,320000,314500,319000,279816.9375,533500
2003-01-22,314500,318500,309000,311500,273238.1563,653400
2003-01-23,311500,318500,307500,316000,277185.4063,734000
2003-01-24,316000,317000,306500,313000,274553.9688,668900
2003-01-27,301000,305000,298500,299000,262273.5313,929300
2003-01-28,299000,307000,299000,307000,269290.9688,528600
2003-01-29,303500,306500,290000,291500,255694.8438,930400
2003-01-30,293000,295500,289500,291500,255694.8438,701300
2003-02-03,289000,294500,286000,293000,257010.5625,573400
2003-02-04,293000,298000,292000,294000,257887.7188,817000
2003-02-05,289000,295500,289000,291000,255256.1719,428600
2003-02-06,290500,292000,281500,283000,248238.8438,769200
2003-02-07,280000,282000,270000,274000,240344.2969,973900
2003-02-10,271000,273000,267500,269500,236397.0781,787800
2003-02-11,270000,275500,259500,271500,238151.4063,1041000
2003-02-12,266000,280000,266000,280000,245607.3281,762000
2003-02-13,279000,280500,271500,271500,238151.4063,778700
2003-02-14,270000,273000,266000,273000,239467.0938,634600
2003-02-17,282000,292000,280000,290500,254817.6719,863100
2003-02-18,291000,293500,286000,293000,257010.5625,506300
2003-02-19,300000,308000,297000,297000,260519.2656,990900
2003-02-20,294000,303000,294000,302500,265343.6563,668600
2003-02-21,305000,305000,299500,302000,264905.125,429800
2003-02-24,303000,314000,303000,309500,271483.8438,660000
2003-02-25,300000,302000,289500,289500,253940.4688,949300
2003-02-26,289500,292000,282500,284000,249116.0781,659600
2003-02-27,280000,285500,276000,283500,248677.4063,759000
2003-02-28,283500,287000,279000,279500,245168.7656,409800
2003-03-03,279500,295000,279500,295000,258764.8906,510400
2003-03-04,287500,289000,282500,285000,249993.2188,508100
2003-03-05,278000,279500,273000,276000,242098.6719,668400
2003-03-06,279000,279000,271500,276000,242098.6719,382200
2003-03-07,273000,285000,270000,281000,246484.5,793700
2003-03-10,284500,289000,282000,286500,251308.9063,584200
2003-03-11,284500,290000,280000,287500,252186.1094,1031400
2003-03-12,287500,291500,286500,290000,254379.0625,1011600
2003-03-13,290500,291500,282500,290000,254379.0625,1076900
2003-03-14,299000,303000,293000,296500,260080.625,765900
2003-03-17,296500,297000,282000,288000,252624.6563,770000
2003-03-18,299500,301500,293500,299000,262273.5313,842700
2003-03-19,296000,301000,294000,296000,259642.0781,587100
2003-03-20,300000,311500,298000,311500,273238.1563,1190000
2003-03-21,311500,316500,308500,315000,276308.2188,623100
2003-03-24,317000,317000,311000,312500,274115.2813,830800
2003-03-25,307000,307000,303000,306000,268413.7188,884200
