DateFrom,Close,Diff,Ratio,Volume
3,1503000,-12000,0.992079208,310222
1,1515000,12000,1.007984032,270769
2,1503000,-12000,0.992079208,402570
1,1442000,-61000,0.959414504,551524
3,1474000,32000,1.022191401,289771
2,1470000,-4000,0.997286296,280774
1,1496000,26000,1.017687075,182878
1,1522000,26000,1.017379679,211255
5,1576000,54000,1.035479632,228993
1,1543000,-33000,0.979060914,284548
1,1525000,-18000,0.988334413,259996
3,1520000,-5000,0.996721311,252219
1,1500000,-20000,0.986842105,276445
1,1500000,0,1,253199
1,1530000,30000,1.02,293272
1,1533000,3000,1.001960784,238271
3,1552000,19000,1.012393999,159999
1,1512000,-40000,0.974226804,214543
1,1492000,-20000,0.986772487,324420
1,1469000,-23000,0.98458445,404734
1,1480000,11000,1.007488087,250332
3,1454000,-26000,0.982432432,290393
1,1480000,26000,1.017881706,238948
1,1473000,-7000,0.99527027,185871
1,1453000,-20000,0.986422267,319981
1,1417000,-36000,0.975223675,435905
3,1372000,-45000,0.968242766,617043
1,1409000,37000,1.02696793,432331
1,1440000,31000,1.022001419,323402
1,1448000,8000,1.005555556,321056
1,1441000,-7000,0.995165746,231524
3,1437000,-4000,0.99722415,257238
1,1435000,-2000,0.998608212,227762
1,1427000,-8000,0.994425087,137943
1,1420000,-7000,0.995094604,194422
1,1462000,42000,1.029577465,268477
4,1468000,6000,1.004103967,168395
1,1487000,19000,1.012942779,184181
1,1490000,3000,1.002017485,150682
1,1498000,8000,1.005369128,151999
3,1490000,-8000,0.994659546,142199
1,1492000,2000,1.001342282,122645
1,1545000,53000,1.035522788,360787
1,1550000,5000,1.003236246,262473
1,1530000,-20000,0.987096774,277053
3,1530000,0,1,177951
1,1527000,-3000,0.998039216,184895
1,1527000,0,1,178764
1,1544000,17000,1.01113294,255684
4,1539000,-5000,0.996761658,265537
1,1550000,11000,1.007147498,185892
1,1560000,10000,1.006451613,202973
1,1520000,-40000,0.974358974,269654
1,1499000,-21000,0.986184211,378820
3,1508000,9000,1.006004003,274965
1,1494000,-14000,0.99071618,174931
1,1527000,33000,1.022088353,226071
1,1520000,-7000,0.995415848,251156
1,1480000,-40000,0.973684211,732367
3,1445000,-35000,0.976351351,528791
1,1475000,30000,1.020761246,279542
1,1460000,-15000,0.989830508,270315
1,1457000,-3000,0.997945205,235371
1,1455000,-2000,0.998627316,213742
3,1495000,40000,1.027491409,205441
1,1509000,14000,1.009364548,336600
1,1504000,-5000,0.996686547,257628
1,1510000,6000,1.003989362,159792
1,1527000,17000,1.011258278,190674
3,1512000,-15000,0.990176817,105910
1,1525000,13000,1.008597884,171497
1,1521000,-4000,0.997377049,217654
1,1506000,-15000,0.990138067,214009
1,1505000,-1000,0.999335989,299547
3,1520000,15000,1.009966777,259190
1,1528000,8000,1.005263158,184880
1,1521000,-7000,0.995418848,235594
1,1540000,19000,1.012491782,225830
1,1517000,-23000,0.985064935,214881
3,1523000,6000,1.003955175,215346
1,1528000,5000,1.003282994,371037
1,1518000,-10000,0.993455497,209822
1,1483000,-35000,0.976943347,267168
1,1475000,-8000,0.994605529,314080
3,1503000,28000,1.018983051,186717
1,1483000,-20000,0.98669328,177297
1,1486000,3000,1.002022927,201731
1,1494000,8000,1.00538358,209278
1,1486000,-8000,0.994645248,233032
3,1481000,-5000,0.996635262,170003
1,1520000,39000,1.026333558,374100
2,1528000,8000,1.005263158,200979
1,1535000,7000,1.004581152,131181
3,1514000,-21000,0.986319218,173086
1,1493000,-21000,0.986129458,228690
1,1488000,-5000,0.996651038,298439
1,1515000,27000,1.018145161,216123
1,1476000,-39000,0.974257426,235897
3,1477000,1000,1.000677507,175002
1,1500000,23000,1.015572106,180053
1,1500000,0,1,211896
1,1508000,8000,1.005333333,293151
4,1497000,-11000,0.99270557,245777
1,1492000,-5000,0.996659987,232008
1,1509000,17000,1.011394102,198462
1,1484000,-25000,0.983432737,239883
1,1486000,2000,1.001347709,203812
3,1489000,3000,1.002018843,122928
1,1484000,-5000,0.996642042,231761
1,1512000,28000,1.018867925,295211
1,1544000,32000,1.021164021,455560
1,1538000,-6000,0.99611399,360501
3,1532000,-6000,0.99609883,206189
1,1540000,8000,1.005221932,169932
1,1521000,-19000,0.987662338,271813
2,1427000,-94000,0.938198554,1085816
3,1425000,-2000,0.998598458,533554
1,1389000,-36000,0.974736842,692260
1,1385000,-4000,0.99712023,457753
1,1357000,-28000,0.979783394,670197
1,1369000,12000,1.008843036,351167
3,1366000,-3000,0.997808619,235169
1,1387000,21000,1.015373353,220861
1,1369000,-18000,0.98702235,205405
1,1329000,-40000,0.970781592,356359
1,1325000,-4000,0.996990218,553556
3,1313000,-12000,0.990943396,316958
1,1297000,-16000,0.987814166,415499
1,1261000,-36000,0.972243639,635024
1,1339000,78000,1.06185567,515123
1,1342000,3000,1.002240478,419225
3,1326000,-16000,0.988077496,256519
1,1335000,9000,1.00678733,204289
1,1301000,-34000,0.974531835,256441
1,1317000,16000,1.012298232,180853
1,1267000,-50000,0.962034928,607656
3,1226000,-41000,0.967640095,529603
1,1237000,11000,1.008972268,393899
1,1248000,11000,1.008892482,346113
1,1312000,64000,1.051282051,415767
1,1312000,0,1,227826
3,1313000,1000,1.000762195,192592
1,1298000,-15000,0.988575781,186019
1,1320000,22000,1.016949153,246046
1,1292000,-28000,0.978787879,314084
1,1273000,-19000,0.985294118,325426
3,1273000,0,1,207023
1,1307000,34000,1.026708562,238978
1,1315000,8000,1.006120888,175453
1,1315000,0,1,169913
1,1303000,-12000,0.990874525,272391
3,1283000,-20000,0.984650806,236437
1,1290000,7000,1.005455963,188507
1,1280000,-10000,0.992248062,254710
1,1280000,0,1,181178
1,1286000,6000,1.0046875,224827
3,1274000,-12000,0.99066874,161597
1,1254000,-20000,0.984301413,289874
1,1222000,-32000,0.974481659,315562
1,1217000,-5000,0.995908347,358216
1,1230000,13000,1.010682005,241604
3,1232000,2000,1.001626016,202812
1,1290000,58000,1.047077922,418589
1,1300000,10000,1.007751938,260102
2,1295000,-5000,0.996153846,228332
3,1286000,-9000,0.993050193,129997
1,1269000,-17000,0.986780715,284619
1,1256000,-13000,0.989755713,246921
1,1255000,-1000,0.999203822,239697
1,1295000,40000,1.03187251,344068
3,1300000,5000,1.003861004,230393
1,1304000,4000,1.003076923,182616
1,1309000,5000,1.003834356,189851
1,1344000,35000,1.026737968,326300
1,1368000,24000,1.017857143,342716
3,1351000,-17000,0.987573099,201632
1,1337000,-14000,0.989637306,235970
1,1340000,3000,1.002243829,218401
1,1365000,25000,1.018656716,302002
1,1369000,4000,1.002930403,238759
3,1373000,4000,1.002921841,185831
1,1396000,23000,1.016751639,294353
1,1402000,6000,1.004297994,267060
1,1410000,8000,1.005706134,436108
1,1406000,-4000,0.997163121,245630
3,1425000,19000,1.013513514,234214
1,1386000,-39000,0.972631579,343627
6,1360000,-26000,0.981240981,487258
1,1373000,13000,1.009558824,302778
1,1364000,-9000,0.993445011,223529
1,1372000,8000,1.005865103,207494
1,1366000,-6000,0.995626822,232265
3,1367000,1000,1.000732064,233018
1,1382000,15000,1.010972933,195463
1,1418000,36000,1.026049204,351727
2,1418000,0,1,315074
3,1436000,18000,1.012693935,204565
1,1430000,-6000,0.995821727,210920
2,1430000,0,1,276380
1,1443000,13000,1.009090909,225083
3,1438000,-5000,0.996534997,147474
1,1457000,19000,1.013212796,200473
1,1450000,-7000,0.995195607,160212
1,1463000,13000,1.008965517,181987
1,1472000,9000,1.006151743,157043
3,1464000,-8000,0.994565217,142521
1,1455000,-9000,0.993852459,247065
1,1442000,-13000,0.991065292,171969
1,1449000,7000,1.004854369,178313
1,1449000,0,1,134706
3,1482000,33000,1.022774327,226154
1,1490000,8000,1.005398111,206698
1,1500000,10000,1.006711409,211768
1,1465000,-35000,0.976666667,252941
1,1500000,35000,1.023890785,227154
3,1499000,-1000,0.999333333,217756
1,1485000,-14000,0.99066044,160186
1,1451000,-34000,0.977104377,244368
1,1437000,-14000,0.990351482,260136
1,1410000,-27000,0.981210856,273627
3,1428000,18000,1.012765957,171277
1,1456000,28000,1.019607843,195698
1,1419000,-37000,0.974587912,199904
1,1424000,5000,1.003523608,202643
1,1462000,38000,1.026685393,166785
3,1474000,12000,1.008207934,127736
1,1489000,15000,1.010176391,163671
1,1470000,-19000,0.987239758,163563
1,1440000,-30000,0.979591837,180396
1,1450000,10000,1.006944444,171492
3,1465000,15000,1.010344828,132306
1,1479000,14000,1.009556314,171725
1,1470000,-9000,0.993914807,187034
1,1494000,24000,1.016326531,212898
1,1494000,0,1,135044
3,1467000,-27000,0.981927711,149756
1,1461000,-6000,0.99591002,155972
1,1432000,-29000,0.980150582,216880
1,1440000,8000,1.005586592,209593
1,1428000,-12000,0.991666667,182949
3,1454000,26000,1.018207283,139938
1,1440000,-14000,0.990371389,155112
1,1420000,-20000,0.986111111,212583
1,1410000,-10000,0.992957746,299241
1,1390000,-20000,0.985815603,201065
3,1400000,10000,1.007194245,179088
1,1395000,-5000,0.996428571,155248
1,1401000,6000,1.004301075,217984
1,1427000,26000,1.018558173,211048
1,1427000,0,1,168148
3,1433000,6000,1.004204625,212784
1,1415000,-18000,0.987438939,219607
2,1408000,-7000,0.995053004,246156
1,1396000,-12000,0.991477273,210200
3,1372000,-24000,0.982808023,338162
3,1309000,-63000,0.954081633,620500
1,1296000,-13000,0.990068755,529932
3,1307000,11000,1.008487654,394716
1,1304000,-3000,0.997704667,395264
1,1291000,-13000,0.990030675,409493
1,1275000,-16000,0.987606507,425019
1,1272000,-3000,0.997647059,363783
3,1295000,23000,1.018081761,328987
1,1313000,18000,1.013899614,294333
1,1299000,-14000,0.989337395,234949
1,1301000,2000,1.001539646,195049
1,1292000,-9000,0.993082244,255485
3,1316000,24000,1.018575851,173656
1,1324000,8000,1.006079027,151246
1,1328000,4000,1.003021148,216530
1,1299000,-29000,0.978162651,206739
1,1307000,8000,1.006158584,280035
3,1292000,-15000,0.988523336,266926
1,1283000,-9000,0.993034056,234027
1,1280000,-3000,0.99766173,383637
5,1272000,-8000,0.99375,325184
1,1249000,-23000,0.981918239,320660
1,1237000,-12000,0.990392314,298533
1,1259000,22000,1.017784964,303949
1,1275000,16000,1.012708499,198872
3,1277000,2000,1.001568627,155993
1,1311000,34000,1.026624902,253680
1,1307000,-4000,0.996948894,200548
1,1298000,-9000,0.993114002,116769
1,1301000,3000,1.002311248,124415
3,1285000,-16000,0.987701768,187733
1,1295000,10000,1.007782101,118213
1,1290000,-5000,0.996138996,123595
1,1286000,-4000,0.996899225,190866
1,1330000,44000,1.034214619,286924
3,1328000,-2000,0.998496241,148501
1,1334000,6000,1.004518072,175706
1,1342000,8000,1.005997001,258361
1,1341000,-1000,0.999254844,157827
1,1349000,8000,1.005965697,284647
3,1325000,-24000,0.982209044,242083
1,1315000,-10000,0.99245283,158003
1,1330000,15000,1.011406844,149830
1,1326000,-4000,0.996992481,172335
1,1339000,13000,1.009803922,150973
3,1320000,-19000,0.985810306,173152
1,1322000,2000,1.001515152,181596
1,1294000,-28000,0.97881997,251585
1,1290000,-4000,0.99690881,235004
1,1275000,-15000,0.988372093,216736
3,1266000,-9000,0.992941176,176400
1,1278000,12000,1.009478673,220912
1,1269000,-9000,0.992957746,152771
1,1262000,-7000,0.994483846,118788
1,1273000,11000,1.008716323,166426
3,1273000,0,1,141478
1,1247000,-26000,0.979575805,272500
1,1285000,38000,1.030473136,348894
1,1333000,48000,1.037354086,417557
1,1335000,2000,1.001500375,212974
3,1343000,8000,1.005992509,265197
1,1339000,-4000,0.997021593,221620
1,1357000,18000,1.013442868,262001
1,1390000,33000,1.024318349,381976
1,1380000,-10000,0.992805755,368007
3,1397000,17000,1.012318841,215235
1,1394000,-3000,0.997852541,212164
1,1371000,-23000,0.983500717,321232
1,1380000,9000,1.006564551,199984
1,1365000,-15000,0.989130435,213187
3,1370000,5000,1.003663004,211720
1,1370000,0,1,219396
1,1380000,10000,1.00729927,186171
1,1370000,-10000,0.992753623,144833
1,1378000,8000,1.005839416,190367
3,1380000,2000,1.001451379,65985
1,1375000,-5000,0.996376812,121686
1,1389000,14000,1.010181818,190015
1,1407000,18000,1.012958963,210924
1,1399000,-8000,0.994314144,305396
3,1388000,-11000,0.992137241,188629
1,1360000,-28000,0.979827089,218184
1,1343000,-17000,0.9875,300946
2,1346000,3000,1.002233805,298867
5,1344000,-2000,0.998514116,283794
1,1350000,6000,1.004464286,325638
1,1335000,-15000,0.988888889,263141
3,1388000,53000,1.039700375,318896
1,1400000,12000,1.008645533,242148
1,1415000,15000,1.010714286,222075
1,1410000,-5000,0.996466431,136134
1,1428000,18000,1.012765957,317130
3,1448000,20000,1.014005602,385621
1,1451000,3000,1.002071823,320146
1,1441000,-10000,0.993108201,216850
1,1426000,-15000,0.989590562,190800
1,1428000,2000,1.001402525,170233
3,1422000,-6000,0.995798319,74712
1,1407000,-15000,0.989451477,94968
1,1433000,26000,1.018479033,184019
1,1460000,27000,1.018841591,250430
1,1443000,-17000,0.988356164,316621
3,1455000,12000,1.008316008,148789
1,1470000,15000,1.010309278,344685
2,1457000,-13000,0.991156463,270141
4,1409000,-48000,0.967055594,445392
1,1436000,27000,1.019162527,184282
1,1422000,-14000,0.990250696,172515
1,1413000,-9000,0.993670886,258863
1,1367000,-46000,0.967445152,371781
3,1374000,7000,1.005120702,306399
1,1374000,0,1,269535
1,1358000,-16000,0.988355167,220887
1,1323000,-35000,0.974226804,446794
1,1301000,-22000,0.983371126,478053
3,1322000,21000,1.01614143,249765
1,1345000,23000,1.017397882,237817
1,1320000,-25000,0.981412639,204638
1,1325000,5000,1.003787879,255306
1,1311000,-14000,0.989433962,179061
3,1322000,11000,1.008390542,177621
1,1310000,-12000,0.990922844,174508
1,1330000,20000,1.015267176,222785
1,1318000,-12000,0.990977444,170861
1,1306000,-12000,0.990895296,119577
3,1292000,-14000,0.989280245,188741
1,1295000,3000,1.002321981,241464
1,1308000,13000,1.01003861,236598
1,1306000,-2000,0.998470948,179204
1,1284000,-22000,0.983154671,215592
3,1286000,2000,1.001557632,141643
1,1320000,34000,1.026438569,239521
1,1321000,1000,1.000757576,182284
1,1330000,9000,1.00681302,218454
1,1343000,13000,1.009774436,194853
3,1353000,10000,1.007446016,161199
1,1348000,-5000,0.996304508,126019
1,1338000,-10000,0.992581602,128346
1,1355000,17000,1.012705531,161034
1,1355000,0,1,175803
3,1358000,3000,1.002214022,179851
1,1386000,28000,1.020618557,256186
1,1395000,9000,1.006493506,347189
1,1343000,-52000,0.962724014,487027
1,1292000,-51000,0.962025316,564621
3,1317000,25000,1.019349845,241335
1,1316000,-1000,0.999240699,172529
1,1300000,-16000,0.987841945,216602
1,1290000,-10000,0.992307692,190545
1,1250000,-40000,0.968992248,412429
3,1270000,20000,1.016,372385
1,1266000,-4000,0.996850394,179914
1,1264000,-2000,0.998420221,256900
1,1261000,-3000,0.997626582,208947
4,1250000,-11000,0.991276764,210379
1,1254000,4000,1.0032,200888
1,1261000,7000,1.005582137,188612
1,1235000,-26000,0.979381443,342108
1,1247000,12000,1.009716599,168153
3,1228000,-19000,0.984763432,231544
1,1222000,-6000,0.995114007,214389
1,1230000,8000,1.006546645,243420
1,1242000,12000,1.009756098,206237
1,1234000,-8000,0.993558776,291165
3,1226000,-8000,0.993517018,113281
1,1194000,-32000,0.973898858,317992
1,1189000,-5000,0.995812395,424775
1,1210000,21000,1.017661901,241999
1,1201000,-9000,0.992561983,215408
6,1192000,-9000,0.992506245,466184
1,1201000,9000,1.007550336,217447
3,1200000,-1000,0.999167361,143230
1,1206000,6000,1.005,141848
1,1226000,20000,1.016583748,150915
1,1210000,-16000,0.986949429,189535
1,1210000,0,1,268701
3,1188000,-22000,0.981818182,320442
1,1161000,-27000,0.977272727,390828
1,1150000,-11000,0.990525409,315784
1,1156000,6000,1.005217391,388290
1,1185000,29000,1.025086505,248271
3,1195000,10000,1.008438819,188020
1,1184000,-11000,0.990794979,247586
1,1156000,-28000,0.976351351,238596
1,1141000,-15000,0.987024221,254655
4,1151000,10000,1.008764242,425058
1,1162000,11000,1.009556907,202983
1,1130000,-32000,0.972461274,294411
2,1105000,-25000,0.977876106,436749
3,1108000,3000,1.002714932,226895
1,1127000,19000,1.017148014,331451
1,1125000,-2000,0.998225377,282872
1,1115000,-10000,0.991111111,302966
1,1089000,-26000,0.976681614,325635
3,1106000,17000,1.015610652,189535
1,1083000,-23000,0.97920434,235321
1,1104000,21000,1.019390582,222554
1,1094000,-10000,0.990942029,170118
1,1112000,18000,1.016453382,167569
3,1095000,-17000,0.98471223,167772
1,1091000,-4000,0.996347032,124877
1,1130000,39000,1.035747021,274522
1,1181000,51000,1.045132743,491339
1,1244000,63000,1.053344623,772463
3,1235000,-9000,0.992765273,269516
1,1217000,-18000,0.985425101,260006
1,1202000,-15000,0.98767461,203243
1,1204000,2000,1.001663894,171403
1,1206000,2000,1.00166113,120604
3,1268000,62000,1.051409619,384058
1,1231000,-37000,0.970820189,242828
1,1230000,-1000,0.999187652,181592
1,1200000,-30000,0.975609756,230943
1,1194000,-6000,0.995,212435
3,1205000,11000,1.00921273,193879
1,1220000,15000,1.012448133,215094
1,1218000,-2000,0.998360656,250055
1,1210000,-8000,0.993431856,200483
1,1223000,13000,1.010743802,246727
3,1220000,-3000,0.997547016,205686
1,1190000,-30000,0.975409836,356221
1,1201000,11000,1.009243697,245758
1,1264000,63000,1.052456286,887556
1,1287000,23000,1.018196203,196891
3,1295000,8000,1.006216006,257337
1,1295000,0,1,184454
1,1298000,3000,1.002316602,194710
1,1300000,2000,1.001540832,177427
1,1302000,2000,1.001538462,112756
3,1319000,17000,1.013056836,158331
1,1349000,30000,1.022744503,271062
1,1317000,-32000,0.976278725,319556
1,1305000,-12000,0.990888383,409817
1,1286000,-19000,0.985440613,287945
3,1273000,-13000,0.989891135,286759
1,1279000,6000,1.004713276,257895
1,1266000,-13000,0.989835809,261773
1,1266000,0,1,236165
1,1328000,62000,1.048973144,367130
3,1345000,17000,1.012801205,358877
1,1339000,-6000,0.995539033,219527
1,1343000,4000,1.002987304,125140
2,1352000,9000,1.006701415,229762
3,1329000,-23000,0.982988166,192749
1,1327000,-2000,0.998495109,212982
3,1330000,3000,1.002260739,175499
3,1333000,3000,1.002255639,202790
1,1295000,-38000,0.971492873,304710
1,1307000,12000,1.009266409,286455
1,1314000,7000,1.005355777,289552
1,1314000,0,1,186248
3,1316000,2000,1.00152207,166508
1,1339000,23000,1.017477204,245868
1,1345000,6000,1.004480956,286645
1,1334000,-11000,0.991821561,282078
1,1316000,-18000,0.986506747,271370
3,1343000,27000,1.020516717,133459
1,1372000,29000,1.021593448,265561
1,1395000,23000,1.016763848,332253
1,1378000,-17000,0.98781362,359154
1,1386000,8000,1.005805515,257175
3,1389000,3000,1.002164502,203070
1,1400000,11000,1.007919366,199144
1,1378000,-22000,0.984285714,216630
1,1360000,-18000,0.986937591,274045
1,1365000,5000,1.003676471,322200
3,1368000,3000,1.002197802,210420
1,1366000,-2000,0.998538012,113088
1,1359000,-7000,0.994875549,186578
1,1358000,-1000,0.999264165,135408
1,1372000,14000,1.010309278,160101
3,1395000,23000,1.016763848,173870
1,1378000,-17000,0.98781362,130387
1,1355000,-23000,0.983309144,199476
1,1344000,-11000,0.991881919,214964
1,1361000,17000,1.01264881,130458
3,1374000,13000,1.0095518,124530
1,1377000,3000,1.002183406,114900
6,1367000,-10000,0.992737836,306036
1,1367000,0,1,217265
1,1379000,12000,1.008778347,167485
1,1375000,-4000,0.997099347,163583
1,1357000,-18000,0.986909091,260188
3,1423000,66000,1.048636699,436112
1,1418000,-5000,0.996486297,274976
1,1437000,19000,1.013399154,232062
1,1422000,-15000,0.989561587,192312
1,1442000,20000,1.014064698,234670
3,1420000,-22000,0.984743412,156292
1,1421000,1000,1.000704225,208397
1,1474000,53000,1.037297678,422173
1,1447000,-27000,0.981682497,383064
1,1457000,10000,1.00691085,188262
3,1470000,13000,1.008922443,179491
1,1497000,27000,1.018367347,273223
1,1503000,6000,1.004008016,249287
1,1470000,-33000,0.978043912,264516
1,1464000,-6000,0.995918367,254099
3,1467000,3000,1.00204918,162458
1,1476000,9000,1.006134969,182263
1,1485000,9000,1.006097561,187381
1,1421000,-64000,0.956902357,420119
1,1421000,0,1,321316
3,1428000,7000,1.004926108,179110
1,1441000,13000,1.009103641,196853
1,1423000,-18000,0.987508675,145321
1,1434000,11000,1.007730148,138068
1,1434000,0,1,125403
3,1470000,36000,1.025104603,211652
1,1462000,-8000,0.994557823,190521
1,1479000,17000,1.011627907,155468
1,1483000,4000,1.00270453,182151
1,1490000,7000,1.004720162,199202
3,1479000,-11000,0.99261745,205866
1,1474000,-5000,0.996619337,188595
1,1446000,-28000,0.981004071,271021
1,1477000,31000,1.021438451,215247
1,1450000,-27000,0.981719702,203446
3,1430000,-20000,0.986206897,247898
1,1444000,14000,1.00979021,237053
1,1461000,17000,1.011772853,253111
1,1451000,-10000,0.993155373,184903
1,1410000,-41000,0.971743625,381798
3,1395000,-15000,0.989361702,330343
1,1366000,-29000,0.97921147,313946
1,1385000,19000,1.013909224,217913
1,1410000,25000,1.018050542,367057
4,1400000,-10000,0.992907801,165674
2,1362000,-38000,0.972857143,265410
1,1370000,8000,1.005873715,205148
1,1338000,-32000,0.976642336,189762
3,1336000,-2000,0.998505232,192809
1,1331000,-5000,0.996257485,212664
1,1333000,2000,1.00150263,197545
1,1340000,7000,1.005251313,169770
1,1326000,-14000,0.989552239,178447
3,1320000,-6000,0.995475113,192537
1,1338000,18000,1.013636364,173618
1,1366000,28000,1.020926756,205829
1,1352000,-14000,0.989751098,144212
1,1350000,-2000,0.99852071,163916
4,1362000,12000,1.008888889,200683
1,1314000,-48000,0.964757709,345309
1,1309000,-5000,0.996194825,300963
1,1307000,-2000,0.998472116,347615
3,1291000,-16000,0.987758225,218439
1,1303000,12000,1.00929512,175151
1,1273000,-30000,0.976976209,235388
1,1337000,64000,1.050274941,388239
1,1341000,4000,1.002991773,196563
3,1314000,-27000,0.979865772,202379
1,1282000,-32000,0.97564688,274705
1,1262000,-20000,0.984399376,250034
1,1257000,-5000,0.996038035,306281
1,1277000,20000,1.015910899,234830
3,1270000,-7000,0.994518403,161356
1,1255000,-15000,0.988188976,255352
1,1254000,-1000,0.999203187,189046
1,1265000,11000,1.00877193,164952
1,1266000,1000,1.000790514,141895
3,1281000,15000,1.011848341,127418
1,1321000,40000,1.031225605,203180
1,1302000,-19000,0.985616957,203960
1,1269000,-33000,0.974654378,213916
1,1278000,9000,1.007092199,206950
3,1281000,3000,1.002347418,230399
1,1268000,-13000,0.989851678,197407
1,1295000,27000,1.021293375,166498
1,1299000,4000,1.003088803,164460
1,1268000,-31000,0.976135489,142604
3,1230000,-38000,0.970031546,201999
1,1240000,10000,1.008130081,249565
1,1239000,-1000,0.999193548,235619
1,1265000,26000,1.020984665,280610
1,1259000,-6000,0.995256917,191468
3,1266000,7000,1.005559968,153441
1,1225000,-41000,0.967614534,399794
1,1235000,10000,1.008163265,167413
1,1282000,47000,1.03805668,223469
1,1305000,23000,1.017940718,297233
3,1275000,-30000,0.977011494,128928
1,1263000,-12000,0.990588235,194055
1,1253000,-10000,0.992082344,268323
1,1234000,-19000,0.984836393,208965
1,1229000,-5000,0.995948136,196584
3,1230000,1000,1.00081367,243040
1,1230000,0,1,267627
1,1263000,33000,1.026829268,274689
1,1215000,-48000,0.961995249,308392
1,1185000,-30000,0.975308642,391589
3,1175000,-10000,0.991561181,196891
1,1182000,7000,1.005957447,256887
1,1159000,-23000,0.980541455,256050
1,1115000,-44000,0.962036238,403981
1,1136000,21000,1.018834081,275742
3,1141000,5000,1.004401408,114450
1,1157000,16000,1.014022787,233286
1,1154000,-3000,0.997407087,223080
1,1140000,-14000,0.987868284,150411
4,1104000,-36000,0.968421053,227217
1,1131000,27000,1.024456522,231672
1,1154000,23000,1.020335986,401415
1,1139000,-15000,0.987001733,216119
1,1101000,-38000,0.966637401,408851
3,1079000,-22000,0.980018165,448592
1,1079000,0,1,392519
1,1067000,-12000,0.988878591,558952
1,1067000,0,1,495388
1,1081000,14000,1.0131209,462223
3,1089000,8000,1.007400555,408309
1,1085000,-4000,0.996326905,240372
1,1090000,5000,1.004608295,312683
1,1122000,32000,1.029357798,304007
1,1129000,7000,1.006238859,251413
3,1112000,-17000,0.984942427,191805
1,1131000,19000,1.017086331,182330
1,1147000,16000,1.014146773,259376
1,1134000,-13000,0.988666085,362568
1,1115000,-19000,0.98324515,204167
3,1124000,9000,1.008071749,167073
1,1123000,-1000,0.99911032,232956
1,1152000,29000,1.025823687,343763
1,1157000,5000,1.004340278,273960
1,1190000,33000,1.02852204,436270
3,1150000,-40000,0.966386555,205359
1,1145000,-5000,0.995652174,250675
1,1131000,-14000,0.987772926,197649
1,1126000,-5000,0.995579134,132721
1,1112000,-14000,0.987566607,209160
5,1134000,22000,1.019784173,668096
1,1134000,0,1,241041
1,1119000,-15000,0.986772487,274302
3,1115000,-4000,0.99642538,241935
1,1151000,36000,1.032286996,382987
1,1251000,100000,1.086880973,799502
1,1270000,19000,1.01518785,570677
4,1260000,-10000,0.992125984,378974
1,1252000,-8000,0.993650794,198000
1,1254000,2000,1.001597444,175051
1,1269000,15000,1.011961722,248503
1,1265000,-4000,0.996847912,143968
3,1256000,-9000,0.992885375,117070
1,1266000,10000,1.007961783,150347
1,1270000,4000,1.003159558,139567
1,1280000,10000,1.007874016,230673
1,1289000,9000,1.00703125,263071
3,1292000,3000,1.002327386,152165
1,1298000,6000,1.004643963,132241
1,1308000,10000,1.00770416,271303
1,1325000,17000,1.012996942,630471
1,1372000,47000,1.035471698,509385
3,1383000,11000,1.008017493,386546
1,1352000,-31000,0.97758496,301840
1,1330000,-22000,0.983727811,281070
1,1342000,12000,1.009022556,173042
1,1338000,-4000,0.997019374,164322
3,1344000,6000,1.004484305,185661
1,1321000,-23000,0.982886905,197551
1,1333000,12000,1.009084027,140449
1,1317000,-16000,0.987996999,157417
1,1300000,-17000,0.987091875,177677
3,1263000,-37000,0.971538462,275705
1,1270000,7000,1.005542359,186184
1,1281000,11000,1.008661417,167735
1,1289000,8000,1.006245121,192850
1,1285000,-4000,0.996896819,168720
3,1282000,-3000,0.99766537,198820
1,1299000,17000,1.01326053,159560
1,1299000,0,1,142627
1,1335000,36000,1.027713626,185800
1,1327000,-8000,0.994007491,169854
3,1284000,-43000,0.967596081,534006
1,1321000,37000,1.028816199,252113
1,1300000,-21000,0.984102952,229628
1,1290000,-10000,0.992307692,166695
1,1269000,-21000,0.98372093,192711
3,1262000,-7000,0.994483846,196107
1,1262000,0,1,138322
1,1263000,1000,1.000792393,181812
1,1283000,20000,1.015835313,303867
1,1284000,1000,1.000779423,206729
3,1261000,-23000,0.982087227,222801
1,1277000,16000,1.012688343,175494
1,1299000,22000,1.017227878,207962
1,1290000,-9000,0.993071594,174677
1,1278000,-12000,0.990697674,168369
3,1280000,2000,1.001564945,160466
1,1292000,12000,1.009375,206192
1,1295000,3000,1.002321981,207148
1,1285000,-10000,0.992277992,156151
4,1266000,-19000,0.985214008,227230
1,1254000,-12000,0.990521327,232944
1,1260000,6000,1.004784689,203958
5,1205000,-55000,0.956349206,306939
1,1208000,3000,1.002489627,216002
1,1175000,-33000,0.972682119,366752
1,1163000,-12000,0.989787234,282388
1,1171000,8000,1.006878762,257763
3,1152000,-19000,0.983774552,241277
1,1146000,-6000,0.994791667,206283
1,1148000,2000,1.001745201,143316
1,1138000,-10000,0.991289199,209022
1,1132000,-6000,0.994727592,209464
3,1126000,-6000,0.994699647,320214
1,1171000,45000,1.039964476,207242
1,1138000,-33000,0.971818958,167052
1,1131000,-7000,0.993848858,190352
1,1168000,37000,1.032714412,147528
3,1162000,-6000,0.994863014,159913
